id,api_id,detail,fastest_lap_rank,grid,is_classified,is_eligible_for_points,laps_completed,points,position,round_entry_id,session_id,status,time
20315,sessionentry_Rvfl3BcR,,,,,t,,,14,18278,2050,,
20316,sessionentry_v5NnDAD4,Engine,12,10,f,t,60,0,10,18279,2048,11,
20317,sessionentry_KN3J5CB6,,,,,t,,,10,18279,2050,,
20318,sessionentry_jJ10TNfP,Disqualified,9,5,f,t,57,0,11,18280,2048,20,
20319,sessionentry_ZMeDXqIU,,,,,t,,,5,18280,2050,,
20320,sessionentry_Uazmvwac,Engine,15,16,f,t,40,0,12,18281,2048,11,
20321,sessionentry_Z213K3QD,,,,,t,,,16,18281,2050,,
20322,sessionentry_niuQcBbE,Gearbox,5,4,f,t,26,0,13,18282,2048,11,
20323,sessionentry_lkJPq7GU,,,,,t,,,4,18282,2050,,
20324,sessionentry_khBKhe6V,Gearbox,14,11,f,t,17,0,14,18283,2048,11,
20325,sessionentry_dURuMSz3,,,,,t,,,11,18283,2050,,
20326,sessionentry_N4YlXsFf,Tyre,10,6,f,t,9,0,15,18284,2048,11,
20327,sessionentry_gV19AJYS,,,,,t,,,6,18284,2050,,
20328,sessionentry_p5h13wRv,Tyre,7,9,f,t,8,0,16,18285,2048,11,
20329,sessionentry_HUbktxv8,,,,,t,,,9,18285,2050,,
20330,sessionentry_2519JDIp,Collision,,13,f,t,0,0,17,18286,2048,10,
20331,sessionentry_4vRbKBaS,,,,,t,,,13,18286,2050,,
20332,sessionentry_JuxRyn4z,Collision,,15,f,t,0,0,18,18287,2048,10,
20333,sessionentry_rLRuFnrB,,,,,t,,,15,18287,2050,,
20334,sessionentry_Hhl85cCn,Collision,,17,f,t,0,0,19,18288,2048,10,
20335,sessionentry_P6qPqhIm,,,,,t,,,17,18288,2050,,
20336,sessionentry_kMx36qfZ,Collision,,18,f,t,0,0,20,18289,2048,10,
20337,sessionentry_gRxOcNXc,,,,,t,,,18,18289,2050,,
20338,sessionentry_8lBI0xEI,Finished,1,2,t,t,70,10,1,18290,2051,0,01:30:18.133
20339,sessionentry_0wUeO25C,,,,,t,,,2,18290,2053,,
20340,sessionentry_c8EFTA31,Finished,2,1,t,t,70,8,2,18291,2051,0,01:30:26.462
20341,sessionentry_AUC5d4Ly,,,,,t,,,1,18291,2053,,
20342,sessionentry_qZwYolTl,Finished,6,10,t,t,70,6,3,18292,2051,0,01:30:49.755
20343,sessionentry_NgVxtb95,,,,,t,,,10,18292,2053,,
20344,sessionentry_e9KrRBa8,Finished,9,5,t,t,70,5,4,18293,2051,0,01:30:50.215
20345,sessionentry_DbOPjnL5,,,,,t,,,5,18293,2053,,
20346,sessionentry_84vxSHy4,Finished,5,4,t,t,70,4,5,18294,2051,0,01:30:50.615
20347,sessionentry_ZIzobGxD,,,,,t,,,4,18294,2053,,
20348,sessionentry_qbWThNeS,Finished,10,3,t,t,70,3,6,18295,2051,0,01:30:53.653
20349,sessionentry_xdKHrxcL,,,,,t,,,3,18295,2053,,
20350,sessionentry_yW3O4d3r,Finished,3,9,t,t,70,2,7,18296,2051,0,01:30:54.363
20351,sessionentry_UlQihWGM,,,,,t,,,9,18296,2053,,
20352,sessionentry_ifflvaEQ,Finished,8,6,t,t,70,1,8,18297,2051,0,01:31:01.552
